"Geo_area"	"Element"	"min"	"2.5_quant"	"mean"	"median"	"97.5_quant"	"max"
"40"	"California current"	"Cu"	0.00474835830211866	0.0059076482439117	0.014576104283731	0.0136745707148891	0.0246448324667522	0.0291352244358354
"41"	"California current"	"Mn"	0.000556954727487569	0.000699572208329094	0.0017693203222027	0.00154761895171754	0.00419758660600097	0.00839855012645328
"42"	"California current"	"Se"	0.000539484498829516	0.000677013359717829	0.00134090753715284	0.0012585565540404	0.00237149446637013	0.00276254540502311
"43"	"California current"	"Zn"	0.0142428948674959	0.016943963839721	0.0283145979870793	0.026230847069829	0.0497563874191736	0.0691035364224817
"44"	"California current"	"Co"	2.48607757411826e-05	2.78473605982527e-05	6.4975646274621e-05	5.75615772514832e-05	0.000133952724034291	0.000146460566158731
"45"	"California current"	"As"	0.00458183062932529	0.00487239904723129	0.00999887267480882	0.00944278431663311	0.0172464060578426	0.0218546835861625
"46"	"Mediterranean Sea"	"N"	19.1466853472229	21.6451668395896	28.0657929532464	27.4109182318057	36.415102769938	37.3121764429248
"47"	"Mediterranean Sea"	"P"	1.7644187999381	1.92671877344049	2.59314326700237	2.56966985244238	3.37532028387772	3.60694094196215
"48"	"Mediterranean Sea"	"Fe"	0.0124866838523942	0.0136587500040028	0.0282439069046316	0.0253054928448096	0.0559292038973269	0.0948321581831182
"49"	"Mediterranean Sea"	"Cu"	0.00488420445618919	0.00540134060227253	0.0108368904864901	0.0101109019180189	0.0164958104992457	0.0185265595002509
"50"	"Mediterranean Sea"	"Mn"	0.000459709284110845	0.000512491972213108	0.0010032580051917	0.000918438498219305	0.00203211320382025	0.00410536661044274
"51"	"Mediterranean Sea"	"Se"	0.000448253491008205	0.000498864358550796	0.000838426692078089	0.00081205396651055	0.0013389568688823	0.00139440825937736
"52"	"Mediterranean Sea"	"Zn"	0.0115061408767541	0.0130753793954969	0.0183035964660366	0.0174836631509733	0.0257737470977627	0.0288926067957662
"53"	"Mediterranean Sea"	"Co"	1.85027769667371e-05	2.3132271062806e-05	4.21451226448688e-05	3.96035124277297e-05	7.86064084310529e-05	0.000101932550748176
"54"	"Mediterranean Sea"	"As"	0.00302555931897856	0.00396440891748328	0.00724226268745082	0.00704932578523286	0.011989927589385	0.0141638704362903
"55"	"West Indian ocean"	"N"	14.840862298785	15.8679666163769	21.6336435115114	21.6302461854948	27.7560198676442	30.6060529946046
"56"	"West Indian ocean"	"P"	1.12439785361899	1.31729121437391	1.81128921110279	1.808671037236	2.36271527943561	2.60379287395869
"57"	"West Indian ocean"	"Fe"	0.00782281394486103	0.00841929532661371	0.0153586893807913	0.0135836928746975	0.0306489186929539	0.0377082345034824
"58"	"West Indian ocean"	"Cu"	0.00298619656764109	0.00338690803548848	0.00663062407632869	0.00603383543062273	0.0116201472086497	0.0132551277631944
"59"	"West Indian ocean"	"Mn"	0.000288560757912229	0.000320829549087821	0.000526462502994825	0.000506581058274142	0.000811086203580415	0.000896822877030902
"60"	"West Indian ocean"	"Se"	0.000327780463060552	0.000392181803710111	0.000634306973621138	0.000629164007935386	0.000931691708621788	0.00124012316684241
"61"	"West Indian ocean"	"Zn"	0.00896833763810184	0.0100023720581405	0.0135852350864233	0.0134361855617898	0.0180947988485928	0.0193438132954589
"62"	"West Indian ocean"	"Co"	1.11305585597781e-05	1.17518539187678e-05	2.2716842143014e-05	2.10989978243633e-05	3.91925979361523e-05	5.27337398153343e-05
"63"	"West Indian ocean"	"As"	0.002230003460649	0.00287670999695539	0.00493775428117956	0.00463990343341794	0.00830855963140417	0.00982939402703968
"64"	"Gulf of Mexico"	"N"	9.07501015023168	10.2743286248727	15.4962242118814	15.6414695335776	21.0948220518089	23.687939164343
"65"	"Gulf of Mexico"	"P"	0.753338442997913	0.841850493181031	1.26667808094595	1.27474122023958	1.83043331171461	1.98384666260868
"66"	"Gulf of Mexico"	"Fe"	0.003521209156545	0.00567066838160562	0.0124608024906889	0.0102266033325904	0.0318616161414025	0.0359358433573462
"67"	"Gulf of Mexico"	"Cu"	0.00221470442832503	0.00242478756042467	0.00578630541067879	0.0047741257707538	0.0121592628704697	0.0163228654879213
"68"	"Gulf of Mexico"	"Mn"	0.000151685113245275	0.000184225884552605	0.000367045568651152	0.000345824244916357	0.000665216782926163	0.000916725809887255
"69"	"Gulf of Mexico"	"Se"	0.000242187332681147	0.000264063582793841	0.000467995768119989	0.0004686004350397	0.000702481956462069	0.000810689801874165
"70"	"Gulf of Mexico"	"Zn"	0.00528418037961109	0.00641541259588139	0.0103869590283233	0.0103135933940872	0.01559276958816	0.0190385233947263
"71"	"Gulf of Mexico"	"Co"	5.9831585912325e-06	7.73547252603356e-06	1.66345301683052e-05	1.4258061199382e-05	3.52751429956122e-05	5.32400480563591e-05
"72"	"Gulf of Mexico"	"As"	0.00136421585688312	0.00165238208923777	0.00325235144860068	0.00301105311904786	0.00548134903210825	0.00641057269758786
"73"	"French Antilles"	"N"	6.9947201856354	7.57674603363742	13.2004775330277	12.4081129974775	25.4712778216757	30.79346653076
"74"	"French Antilles"	"P"	0.596903593861945	0.618442186659709	1.05429722556217	0.978525484542664	1.94085161974716	2.66169996527175
"75"	"French Antilles"	"Fe"	0.00282713941204791	0.00302914135166101	0.00927654377918105	0.0077801052113301	0.0203141446757799	0.0261851901825091
"76"	"French Antilles"	"Cu"	0.00136638737411322	0.00166235722973708	0.00511416713728274	0.00401874000630252	0.0130794710198829	0.0181810134840952
"77"	"French Antilles"	"Mn"	0.000136849929204231	0.000152112351768568	0.000282396816259964	0.000255668583208791	0.000565649730990468	0.000729631152085394
"78"	"French Antilles"	"Se"	0.000208031094608024	0.00021364142684148	0.000378029197672664	0.000339433891421735	0.000739858040382119	0.00105177036507524
"79"	"French Antilles"	"Zn"	0.00454028922842922	0.00487871322927519	0.00844618713839996	0.00784125519442865	0.0166661134132918	0.021224415515763
"80"	"French Antilles"	"Co"	3.54547806145188e-06	4.48082964474173e-06	1.26492834745296e-05	9.71570166072392e-06	3.19039001598629e-05	3.98553594829886e-05
"81"	"French Antilles"	"As"	0.00137026053850113	0.0015288597636797	0.00297393126488149	0.00253418239077849	0.00626095065817772	0.00849003636900363
"82"	"New Caledonia"	"N"	5.96152937820666	7.27510390119465	11.9635544069176	11.8555384416163	18.2403568286729	20.5386278646603
"83"	"New Caledonia"	"P"	0.439099710393278	0.533119202100723	0.931730674413072	0.903588218261044	1.39524798026577	1.74048355841963
"84"	"New Caledonia"	"Fe"	0.00238611681401106	0.00335607878421226	0.00887201447096299	0.00745952666440791	0.0200547242387305	0.0229103700811943
"85"	"New Caledonia"	"Cu"	0.00175623637495029	0.00201986196456827	0.00528524133336336	0.00465749939155994	0.0102076084864097	0.0132004016115053
"86"	"New Caledonia"	"Mn"	0.000103880422461468	0.000135781383909	0.000247892714935965	0.000230730332735468	0.000414724367072454	0.000553525645674518
"87"	"New Caledonia"	"Se"	0.000168292459814935	0.000200422469757443	0.000358105610140645	0.000344056092686432	0.000630996524504688	0.000710203542043518
"88"	"New Caledonia"	"Zn"	0.00355406299308467	0.00497748089145043	0.00818796007565835	0.00798257105594967	0.0135181052065744	0.0151135081943607
"89"	"New Caledonia"	"Co"	4.56989225714216e-06	5.19436295893218e-06	1.47897490859478e-05	1.16721835006878e-05	3.81054972575668e-05	4.27235481659423e-05
"90"	"New Caledonia"	"As"	0.00096743778720739	0.00117598614015571	0.00278605809283456	0.00261909950778667	0.00521511959739305	0.00720176693169355
"91"	"Hawaii"	"N"	7.10572388737366	8.71752948939746	13.4670970326977	13.2499102047544	19.6293418464277	21.9887763816557
"92"	"Hawaii"	"P"	0.565967850587713	0.682461317513767	1.06115024302046	1.05685507185427	1.47391637604641	1.8940277284547
"93"	"Hawaii"	"Fe"	0.0033154215186969	0.003964323297003	0.0104860796335214	0.00874147715600471	0.0226840391363353	0.036443347874892
"94"	"Hawaii"	"Cu"	0.00252803122282872	0.00285412002158155	0.00601452104814003	0.00530494079093055	0.0116392463145297	0.0118870482905369
"95"	"Hawaii"	"Mn"	0.000162567985567354	0.000180660590348025	0.000302180993072474	0.000277184607050764	0.000488105554797104	0.000562442604057917
"96"	"Hawaii"	"Se"	0.000189302096597178	0.000238928056323476	0.000398146679294538	0.000377526282010875	0.0006444952010837	0.000843211483128376
"97"	"Hawaii"	"Zn"	0.0054931963392691	0.00572710732691582	0.00921800861774666	0.00888260245559977	0.013803690773501	0.0155781249162081
"98"	"Hawaii"	"Co"	7.12158619458869e-06	7.41184908600373e-06	1.75121475845035e-05	1.52003298291173e-05	3.98293049193449e-05	4.7056282537388e-05
"99"	"Hawaii"	"As"	0.00117245006804452	0.00159154029139403	0.00307940787583672	0.00280156957991293	0.00590586144328426	0.0062632400749403
"100"	"French Guyana"	"N"	4.56387765242958	5.2966967619264	9.67512532396218	9.34682786946295	16.5938706818691	17.4279626268169
"101"	"French Guyana"	"P"	0.452382426905367	0.462967197259056	0.876353042676129	0.879014344799105	1.546839316255	1.83939936930058
"102"	"French Guyana"	"Fe"	0.0027504735702986	0.00313904234352194	0.00690350533322612	0.00627943741288315	0.013275240501958	0.0201825306266036
"103"	"French Guyana"	"Cu"	0.000842163894065211	0.000923107501767654	0.00204080973208513	0.0018805206478415	0.00511080526406395	0.00660343396636173
"104"	"French Guyana"	"Mn"	0.000114699995649014	0.000118033017748943	0.000276901385157589	0.00026110746474729	0.000599050868688824	0.000644815977184819
"105"	"French Guyana"	"Se"	0.000122655727248554	0.000137850971900415	0.000270400023887184	0.000266311269491695	0.000456400178325031	0.000471884710504151
"106"	"French Guyana"	"Zn"	0.00277629182283758	0.00313666761092061	0.00548361716472128	0.00551594558390742	0.00919104041022737	0.0113266992079785
"107"	"French Guyana"	"Co"	4.15523596537459e-06	4.63757306029019e-06	9.64440779182838e-06	8.67093936285841e-06	1.75333368321322e-05	2.62886517454162e-05
"108"	"French Guyana"	"As"	0.000804610106513715	0.000975532597098296	0.00249114451172037	0.00213350409026801	0.00580556231646757	0.00806953170470052
"109"	"Wallis & Futuna"	"N"	3.38486051206435	4.88129694184021	7.86072174143407	7.48715727974234	11.873641185449	13.4848891681486
"110"	"Wallis & Futuna"	"P"	0.265367208670289	0.396273777588164	0.667098471355279	0.651210143698222	0.984911189407292	1.141765840362
"111"	"Wallis & Futuna"	"Fe"	0.00203081090641061	0.00294404479247024	0.00614015553887859	0.00544350644922981	0.0122550368508644	0.0168145600890927
"112"	"Wallis & Futuna"	"Cu"	0.000651050867428319	0.00109766442378752	0.0025033014729527	0.00221279182171415	0.00494949744985682	0.00767458465283867
"113"	"Wallis & Futuna"	"Mn"	8.79446605031367e-05	9.81335373859085e-05	0.000199880505853544	0.000186526889027414	0.000369862869546859	0.000468450589665817
"114"	"Wallis & Futuna"	"Se"	0.000114782158231033	0.00012568437544318	0.000239345302125745	0.000218010616825944	0.000411658290659636	0.000498404113929253
"115"	"Wallis & Futuna"	"Zn"	0.00246224477513847	0.00270896807198045	0.00513368408416464	0.00488949582291039	0.0083416136165906	0.00903628760251863
"116"	"Wallis & Futuna"	"Co"	3.06659308719165e-06	3.73767852448032e-06	8.7151758771839e-06	7.66902992527076e-06	1.66329122258631e-05	2.08366448360269e-05
"117"	"Wallis & Futuna"	"As"	0.000559696019079169	0.000723837506423035	0.00162489215990048	0.00152884444388286	0.00286374833405679	0.00315149351183076
"118"	"French Polynesia"	"N"	1.41010508467763	1.66256474071283	2.19148900433797	2.14070667982727	2.91124181680265	3.08657255734412
"119"	"French Polynesia"	"P"	0.120369091196585	0.127499974271882	0.175112599653384	0.165346138720556	0.248372560225211	0.260633699104549
"120"	"French Polynesia"	"Fe"	0.00058263626529369	0.000699736721944717	0.00161490559551573	0.00139820022482349	0.00323046869115389	0.00371232323223771
"121"	"French Polynesia"	"Cu"	0.000446164387710543	0.000478403042155664	0.000907967404930808	0.000801141649574178	0.00156223859458747	0.00186974770122014
"122"	"French Polynesia"	"Mn"	2.94682529055822e-05	3.08040657899945e-05	5.25014757045935e-05	5.01219493398355e-05	9.31274885567467e-05	9.88351524083047e-05
"123"	"French Polynesia"	"Se"	3.63280384887479e-05	4.35878537943237e-05	6.61057190778203e-05	6.25536480727744e-05	9.72997920319647e-05	0.000137076445349516
"124"	"French Polynesia"	"Zn"	0.000906408062497585	0.00107121640002934	0.00147081380711452	0.00140071339167413	0.00204721824153336	0.00233556455355122
"125"	"French Polynesia"	"Co"	1.23214422176837e-06	1.56962841228225e-06	3.02487266887425e-06	2.66258700225738e-06	5.69938993614284e-06	6.51637055429502e-06
"126"	"French Polynesia"	"As"	0.00027532460180837	0.000297523747864364	0.000539726355098379	0.000514273004193594	0.000833024848855769	0.00102863921279641
